Longitude,Latitude,ScientificName,SiteVisitID,Month-year,StartDate,EndDate,SiteID,SiteCode,LocalityDetails,LocationPrecision,ProjectID,ProjectName,OrganisationID,OrganisationName,OrganisationAcronym
153.190182,-27.647003,Phascolarctos cinereus,1882130,Feb-19,22/2/2019,22/2/2019,1667971,INCIDENTAL,"14 Minilya Court, Shailer Park, QLD",57,14999,Daisy Hill Koala Centre records,3461,"Department of Environment, Science and Innovation",DES
152.770225,-26.32737778,Phascolarctos cinereus,1960867,Feb-19,24/2/2019,,1720123,INCIDENTAL,"Riley Road, Traveston",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.4035944,-26.21568611,Phascolarctos cinereus,1960667,Feb-19,26/2/2019,,1719913,INCIDENTAL,Upper Widgee Road,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.6527417,-26.23093056,Phascolarctos cinereus,1960566,Feb-19,27/2/2019,,1719840,INCIDENTAL,Lot 4 Pedersen Rd Southside,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7608,-26.35185833,Phascolarctos cinereus,1960872,Feb-19,27/2/2019,,1720128,INCIDENTAL,"Bruce Hway, just north of Coles Creek",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
151.54967,-27.00768,Phascolarctos cinereus,1886208,Mar-19,1/3/2019,15/3/2019,1671177,INCIDENTAL,"the Hunter property, ""Jindabyne"", Yamison SEQ",300,8000,Rod Hobson's incidental records,1,Queensland Parks and Wildlife Service,QPWS
153.2639571,-27.89955821,Phascolarctos cinereus,2097713,Mar-19,1/3/2019,1/3/2019,1812731,INCIDENTAL,"Wongawallan Drive, Wongawallan",10,17785,Koala Survey Team Incidental Sightings,3461,"Department of Environment, Science and Innovation",DES
153.0269611,-26.384225,Phascolarctos cinereus,1960624,Mar-19,1/3/2019,,1719816,INCIDENTAL,Tewantin,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8684556,-25.34546111,Phascolarctos cinereus,1967237,Mar-19,1/3/2019,,1724616,INCIDENTAL,"Booral Rd, Hervey Bay",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7972028,-26.11895278,Phascolarctos cinereus,1960884,Mar-19,1/3/2019,,1720140,INCIDENTAL,"Yeltukka Road, Wilsons Pocket",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
151.550121,-27.01456,Phascolarctos cinereus,1881792,Mar-19,4/3/2019,4/3/2019,1667610,INCIDENTAL,"Jindabyne, 146 Humphrys Road",50,16719,QPWS South West Region Incidental Records,3461,"Department of Environment, Science and Innovation",DES
152.6895694,-25.55803333,Phascolarctos cinereus,1967234,Mar-19,4/3/2019,,1724613,INCIDENTAL,Woongool Rd Tinana,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.2390611,-26.12290556,Phascolarctos cinereus,1960819,Mar-19,4/3/2019,,1720075,INCIDENTAL," Kilkivan, Waldock Rd",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8348583,-26.00065,Phascolarctos cinereus,1960887,Mar-19,4/3/2019,,1720143,INCIDENTAL,Toolara Forest,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8348583,-26.00065,Phascolarctos cinereus,1960888,Mar-19,4/3/2019,,1720144,INCIDENTAL,Toolara Forest,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7711528,-26.32740278,Phascolarctos cinereus,1960932,Mar-19,4/3/2019,,1720056,INCIDENTAL,113 Riley Rd Traveston,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.6533083,-26.23129167,Phascolarctos cinereus,1960567,Mar-19,5/3/2019,,1719841,INCIDENTAL,Lot 4 Pedersen St Southside,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.28861,-27.51692,Phascolarctos cinereus,1927708,Mar-19,6/3/2019,6/3/2019,1710670,INCIDENTAL,"Adare, QLD 5 km WSW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24388,-27.49282,Phascolarctos cinereus,1927655,Mar-19,8/3/2019,8/3/2019,1710618,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24319,-27.49278,Phascolarctos cinereus,1927656,Mar-19,8/3/2019,8/3/2019,1710619,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24332,-27.49228,Phascolarctos cinereus,1927657,Mar-19,8/3/2019,8/3/2019,1710620,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24417,-27.49295,Phascolarctos cinereus,1927658,Mar-19,8/3/2019,8/3/2019,1710621,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.8124222,-26.10418611,Phascolarctos cinereus,1960563,Mar-19,8/3/2019,,1719813,INCIDENTAL,Well back in back of property on Tagigan Rd.,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.830925,-26.171325,Phascolarctos cinereus,1960875,Mar-19,8/3/2019,,1720131,INCIDENTAL,"Cnr Sunshine and Vines Roads, Wolvi",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.1837,-27.53462,Phascolarctos cinereus,1980631,Mar-19,12/3/2019,12/3/2019,1734105,INCIDENTAL,"Grantham, QLD, 8km SW of Vinegar Hill, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.691075,-26.3757,Phascolarctos cinereus,1960874,Mar-19,13/3/2019,,1720130,INCIDENTAL,"26 Juster Road, Kandanga",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.18356,-27.53466,Phascolarctos cinereus,1980643,Mar-19,14/3/2019,14/3/2019,1734117,INCIDENTAL,"Grantham, QLD, 8km SW of Vinegar Hill, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.5005111,-26.21142222,Phascolarctos cinereus,1960873,Mar-19,16/3/2019,,1720129,INCIDENTAL,"Gympie Woolooga Road, Glastonbury",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
153.1437755,-27.61737079,Phascolarctos cinereus,1892988,Mar-19,18/3/2019,18/3/2019,1676803,INCIDENTAL,"4A La Senda Court, Springwood, Qld",99,14999,Daisy Hill Koala Centre records,3461,"Department of Environment, Science and Innovation",DES
152.8090083,-26.10750833,Phascolarctos cinereus,1960562,Mar-19,19/3/2019,,1719812,INCIDENTAL,Tagigan Rd Goomboorian,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7374556,-26.28701944,Phascolarctos cinereus,1960876,Mar-19,19/3/2019,,1720132,INCIDENTAL,"379 Burridge Rd, Tandur",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7824417,-26.09535,Phascolarctos cinereus,1960589,Mar-19,20/3/2019,,1719863,INCIDENTAL,Wilsons Pocket Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.10786,-27.66631,Phascolarctos cinereus,1965819,Mar-19,23/3/2019,23/3/2019,1723314,INCIDENTAL,"East Egypt Road, Egypt",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.767533,-27.694263,Phascolarctos cinereus,1927659,Mar-19,25/3/2019,25/3/2019,1710622,INCIDENTAL,"Deebing Heights, QLD, 2.8km E of intersection of Hughes Rd & Ipswich Boonah Rd. Southeast Queensland.",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
151.971445,-27.61845,Phascolarctos cinereus,1886243,Mar-19,26/3/2019,26/3/2019,1671200,INCIDENTAL,"Glen Lomond Park, Toowoomba SEQ",250,8000,Rod Hobson's incidental records,1,Queensland Parks and Wildlife Service,QPWS
152.6933861,-26.22234167,Phascolarctos cinereus,1960897,Mar-19,29/3/2019,,1720153,INCIDENTAL,"30 Hall Rd, Glanmire , opposite Handy Hire business",10,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8356583,-26.00224722,Phascolarctos cinereus,1960901,Mar-19,29/3/2019,,1720157,INCIDENTAL, in forested area off Tin Can Bay Rd.,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8355278,-26.00240556,Phascolarctos cinereus,1960905,Mar-19,29/3/2019,,1720161,INCIDENTAL,"Coondoo Creek, Riparian Zone 650m SSE of Forestry office",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7866972,-26.04023889,Phascolarctos cinereus,1960889,Mar-19,30/3/2019,,1720145,INCIDENTAL,Bill Roddeau Park via Kia Ora,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.25023,-27.49386,Phascolarctos cinereus,1927697,Mar-19,31/3/2019,31/3/2019,1710660,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.012652,-27.571359,Phascolarctos cinereus,1980625,Apr-19,1/4/2019,1/4/2019,1734099,INCIDENTAL,"Withcott, QLD. 1.5km North of Mt Tabletop, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.1075,-27.66,Phascolarctos cinereus,1965817,Apr-19,1/4/2019,1/4/2019,1723312,INCIDENTAL,"East Egypt Road, Egypt",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.6556444,-26.23886667,Phascolarctos cinereus,1960582,Apr-19,5/4/2019,,1719856,INCIDENTAL,206 McIntosh Creek Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.27652,-27.52514,Phascolarctos cinereus,1927661,Apr-19,7/4/2019,7/4/2019,1710624,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27647,-27.52507,Phascolarctos cinereus,1927662,Apr-19,7/4/2019,7/4/2019,1710625,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.276415,-27.525165,Phascolarctos cinereus,1927663,Apr-19,7/4/2019,7/4/2019,1710626,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27638,-27.52501,Phascolarctos cinereus,1927664,Apr-19,7/4/2019,7/4/2019,1710627,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27631,-27.52506,Phascolarctos cinereus,1927665,Apr-19,7/4/2019,7/4/2019,1710628,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27628,-27.52509,Phascolarctos cinereus,1927666,Apr-19,7/4/2019,7/4/2019,1710629,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27626,-27.52511,Phascolarctos cinereus,1927667,Apr-19,7/4/2019,7/4/2019,1710630,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27632,-27.52506,Phascolarctos cinereus,1927668,Apr-19,7/4/2019,7/4/2019,1710631,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27643,-27.52536,Phascolarctos cinereus,1927669,Apr-19,7/4/2019,7/4/2019,1710632,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.2763,-27.5252,Phascolarctos cinereus,1927670,Apr-19,7/4/2019,7/4/2019,1710633,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.276517,-27.525103,Phascolarctos cinereus,1927671,Apr-19,7/4/2019,7/4/2019,1710634,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.27625,-27.52504,Phascolarctos cinereus,1927672,Apr-19,7/4/2019,7/4/2019,1710635,INCIDENTAL,"Adare, QLD, 7km SW of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
153.123673,-27.587116,Phascolarctos cinereus,1893247,Apr-19,10/4/2019,10/4/2019,1677152,INCIDENTAL,"Corner of Rochedale Road and Priestdale Road, Rochedale, Qld",191,14999,Daisy Hill Koala Centre records,3461,"Department of Environment, Science and Innovation",DES
152.245787,-27.503628,Phascolarctos cinereus,1927674,Apr-19,11/4/2019,11/4/2019,1710637,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",20,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.5170778,-26.21308889,Phascolarctos cinereus,1960894,Apr-19,15/4/2019,,1720150,INCIDENTAL,"Cnr Glastonbury and Diggings Rd, Glastonbury",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.5320639,-26.17355278,Phascolarctos cinereus,1960935,Apr-19,15/4/2019,,1720059,INCIDENTAL,Greendale Road,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.6647556,-26.28009722,Phascolarctos cinereus,1960896,Apr-19,16/4/2019,,1720152,INCIDENTAL,"opp 855 MAry Valley Rd, Lagoon Pocket",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.4370778,-26.20391389,Phascolarctos cinereus,1960906,Apr-19,16/4/2019,,1720162,INCIDENTAL,"15 Upper Widgee Rd, Widgee. Picked up by Paula Rowlands",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.784425,-26.048225,Phascolarctos cinereus,1960895,Apr-19,17/4/2019,,1720151,INCIDENTAL,"1 Tinana Road, Goomboorian (Community Tree Planting/ Field walk)",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.25252,-27.49739,Phascolarctos cinereus,1927687,Apr-19,19/4/2019,19/4/2019,1710650,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.2516,-27.49713,Phascolarctos cinereus,1927688,Apr-19,19/4/2019,19/4/2019,1710651,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25011,-27.49565,Phascolarctos cinereus,1927689,Apr-19,19/4/2019,19/4/2019,1710652,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25006,-27.49542,Phascolarctos cinereus,1927690,Apr-19,19/4/2019,19/4/2019,1710653,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.78115,-26.08805833,Phascolarctos cinereus,1960926,Apr-19,20/4/2019,,1720050,INCIDENTAL,"148 Tagigan Rd, Goomboorian 4570",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7463202,-26.28997492,Phascolarctos cinereus,2055312,Apr-19,21/4/2019,21/4/2019,1777266,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.176063,-27.502761,Phascolarctos cinereus,1893248,Apr-19,21/4/2019,21/4/2019,1677153,INCIDENTAL,"1271-1237 New Cleveland Road, Gumdale, Qld",241,14999,Daisy Hill Koala Centre records,3461,"Department of Environment, Science and Innovation",DES
152.7464306,-26.28983333,Phascolarctos cinereus,1960676,Apr-19,21/4/2019,,1719922,INCIDENTAL,In area off Tandur Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.24995,-27.49379,Phascolarctos cinereus,1927684,Apr-19,23/4/2019,23/4/2019,1710647,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24991,-27.49578,Phascolarctos cinereus,1927685,Apr-19,23/4/2019,23/4/2019,1710648,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25017,-27.49472,Phascolarctos cinereus,1927691,Apr-19,24/4/2019,24/4/2019,1710654,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.8126,-26.10440556,Phascolarctos cinereus,1960564,Apr-19,24/4/2019,,1719814,INCIDENTAL,Situated well to back of property on Tagigan Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.24995,-27.49555,Phascolarctos cinereus,1927692,Apr-19,25/4/2019,25/4/2019,1710655,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25,-27.49458,Phascolarctos cinereus,1927693,Apr-19,25/4/2019,25/4/2019,1710656,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25002,-27.49461,Phascolarctos cinereus,1927694,Apr-19,25/4/2019,25/4/2019,1710657,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.5515959,-26.42295212,Phascolarctos cinereus,2055310,Apr-19,27/4/2019,27/4/2019,1777264,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.2419,-27.49179,Phascolarctos cinereus,1927686,Apr-19,28/4/2019,28/4/2019,1710649,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.6827,-26.16606111,Phascolarctos cinereus,1960703,May-19,2/5/2019,,1719949,INCIDENTAL,"Sandy Creek Rd, Victory Hgts Recreational Trail",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.6921028,-26.39340278,Phascolarctos cinereus,1960902,May-19,4/5/2019,,1720158,INCIDENTAL,2455 Mary Valley Road,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.16664,-27.54849,Phascolarctos cinereus,1927695,May-19,5/5/2019,5/5/2019,1710658,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.16608,-27.54822,Phascolarctos cinereus,1927696,May-19,5/5/2019,5/5/2019,1710659,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.8115056,-26.10556389,Phascolarctos cinereus,1960903,May-19,6/5/2019,,1720159,INCIDENTAL,479 Tagigan Road Goomboorian,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.8121972,-26.10425833,Phascolarctos cinereus,1960904,May-19,6/5/2019,,1720160,INCIDENTAL,"479 Tagigan Road, Goomboorian",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.012775,-27.571551,Phascolarctos cinereus,1980626,May-19,8/5/2019,8/5/2019,1734100,INCIDENTAL,"Withcott, QLD. 1.5km North of Mt Tabletop, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.703844,-26.485891,Phascolarctos cinereus,1960658,May-19,8/5/2019,,1719904,INCIDENTAL,"Old Broloo Hall site, Mary Valley",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.24369,-27.49151,Phascolarctos cinereus,1927675,May-19,9/5/2019,9/5/2019,1710638,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.6691972,-26.28721111,Phascolarctos cinereus,1960927,May-19,10/5/2019,,1720051,INCIDENTAL,Between Butler and Palling Rds Gilldora,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7784139,-26.08433889,Phascolarctos cinereus,1960561,May-19,11/5/2019,,1719811,INCIDENTAL,Property in off Tagigan Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
150.8936944,-24.66411111,Phascolarctos cinereus,1978917,May-19,14/5/2019,14/5/2019,1732422,Grevillea SF 04,"Site 4, Grevillea State Forest, northwest of Monto, SEQ.",200,16939,QPWS threatened Antechinus species project,1,Queensland Parks and Wildlife Service,QPWS
152.24905,-27.49491,Phascolarctos cinereus,1927677,May-19,15/5/2019,15/5/2019,1710640,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.6531194,-26.23129444,Phascolarctos cinereus,1960568,May-19,15/5/2019,,1719842,INCIDENTAL,"Lot 4 Pedersen Rd, Southside",100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.7891833,-26.090225,Phascolarctos cinereus,1960695,May-19,15/5/2019,,1719941,INCIDENTAL,207 Tagigan Rd Goomboorian,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.3985806,-26.20676944,Phascolarctos cinereus,1960812,May-19,15/5/2019,,1720068,INCIDENTAL,Area between Thorneside Rd and O'Brien Rd Widgee,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.1066667,-27.659444,Phascolarctos cinereus,1965820,May-19,15/5/2019,15/5/2019,1723315,INCIDENTAL,"East Egypt Road, Egypt",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.1063889,-27.6597222,Phascolarctos cinereus,1965821,May-19,15/5/2019,15/5/2019,1723316,INCIDENTAL,"East Egypt Road, Egypt",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.1069444,-27.6597222,Phascolarctos cinereus,1965822,May-19,15/5/2019,15/5/2019,1723317,INCIDENTAL,"East Egypt Road, Egypt",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.24947,-27.49546,Phascolarctos cinereus,1927678,May-19,16/5/2019,16/5/2019,1710641,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24931,-27.49629,Phascolarctos cinereus,1927679,May-19,16/5/2019,16/5/2019,1710642,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24911,-27.49529,Phascolarctos cinereus,1927680,May-19,16/5/2019,16/5/2019,1710643,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24942,-27.49628,Phascolarctos cinereus,1927681,May-19,16/5/2019,16/5/2019,1710644,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24921,-27.49606,Phascolarctos cinereus,1927682,May-19,16/5/2019,16/5/2019,1710645,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24928,-27.49562,Phascolarctos cinereus,1927683,May-19,16/5/2019,16/5/2019,1710646,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.5036889,-26.37971389,Phascolarctos cinereus,1960908,May-19,17/5/2019,,1720164,INCIDENTAL,Bluebell Amamoor Creek,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.068986,-27.690977,Phascolarctos cinereus,1965823,May-19,20/5/2019,20/5/2019,1723318,INCIDENTAL,Sawpit Gully Road,50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.7889056,-26.14981111,Phascolarctos cinereus,1960940,May-19,22/5/2019,,1720061,INCIDENTAL,Gympie Kin Kin Pomona Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.24884,-27.49338,Phascolarctos cinereus,1927676,May-19,24/5/2019,24/5/2019,1710639,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.7824222,-26.09527778,Phascolarctos cinereus,1960576,May-19,24/5/2019,,1719850,INCIDENTAL,Wilsons Pocket Rd,100,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR
152.24969,-27.49679,Phascolarctos cinereus,1927699,May-19,25/5/2019,25/5/2019,1710662,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.24971,-27.49675,Phascolarctos cinereus,1927700,May-19,25/5/2019,25/5/2019,1710663,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.25017,-27.49647,Phascolarctos cinereus,1927703,May-19,25/5/2019,25/5/2019,1710666,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.21935,-27.54938,Phascolarctos cinereus,1962401,May-19,26/5/2019,26/5/2019,1721126,INCIDENTAL,"Gatton Bypass, Sandy Creek",10,15779,TMR Darling Downs District Wildlife Records,1981,Department of Transport and Main Roads,DTMR
